Unnamed: 0,initial_answer_display,initial_answer,gt_answer,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,final_answer,change_of_mind,other_llm_accuracy,city,actual_latitude,alt_latitude
898,hidden,a,a,0,1,a,Same,a,0,1,a,0,50,Acajutla,14.45,15.3
899,hidden,a,a,0,1,a,Same,a,0,1,a,0,50,Minto,41.1625,38.425
900,shown,b,a,1,0,a,Opposite,b,1,0,b,0,80,Ban Pa Sak,17.8625,18.925
901,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,The Nation / La Nation,48.225,51.05
902,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Mealhada,37.875,35.35
903,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Lower Pottsgrove,37.775,35.25
904,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Bayugan,8.1625,7.625
905,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Castel Volturno,38.4375,35.875
906,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Zdzieszowice,47.25,44.1
907,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tortolì,42.4,44.9
908,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Svobodnyy,48.1875,44.975
909,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Paraibuna,-24.8625,-26.325
910,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Los Alamos,38.1375,40.375
911,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tocaima,4.2125,3.925
912,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Santa Barbara,15.0,14.0
913,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Zamalkā,35.6,37.7
914,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Qādiān,33.7875,35.775
915,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Jiamusi,49.725,52.65
916,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Marib,16.4625,17.425
917,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Sidi Abdellah Ben Taazizt,31.875,29.75
918,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,San José Tenango,17.0625,15.925
919,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Chavuttahalli,11.625,10.85
920,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Burton upon Trent,49.5,46.2
921,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Corby,49.2125,45.925
922,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Quyang,24.9375,23.275
923,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Kwale,-4.4625,-4.725
924,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Zschopau,53.9625,57.125
925,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Lānjī,22.85,24.2
926,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Mühlhausen,46.125,43.05
927,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Zorgo,12.975,13.75
928,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Southeast,43.9875,46.575
929,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Jeumont,53.4375,56.575
930,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Cockeysville,41.9625,44.425
931,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Nāngloi Jāt,30.4875,32.275
932,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Hockley,54.825,58.05
933,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Bussolengo,42.65,39.8
934,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Briceño,7.55,8.0
935,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Biot,40.875,38.15
936,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Nha Trang,12.975,13.75
937,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Rocky River,44.0875,46.675
938,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Mulukukú,12.375,11.55
939,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Chulym,58.55,62.0
940,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Santa Rosa,-35.2875,-37.375
941,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Nimmekal,18.2875,19.375
942,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Fukuyoshi,35.8,37.9
943,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Kaspiyskiy,48.2375,51.075
944,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tumbao,7.55,8.0
945,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Cairo Montenotte,41.625,38.85
946,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Divnoye,48.775,51.65
947,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Caçapava,-24.55,-26.0
948,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Hikari,31.875,29.75
949,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Vohburg an der Donau,51.85,54.9
950,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Bicas,-23.0625,-24.425
951,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Kanbara,32.9125,30.725
952,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Gyapekurom,7.125,6.65
953,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Thāthūpur,24.375,22.75
954,shown,b,a,1,0,a,Opposite,b,1,0,b,0,80,Ampasimazava,-16.5875,-15.475
955,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Spittal an der Drau,49.725,52.65
956,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Walthamstow,54.825,58.05
957,shown,b,a,1,0,a,Opposite,b,1,0,b,0,80,Sihecun,21.0875,19.675
958,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Frankfort,44.0875,46.675
959,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Higüey,19.7625,20.925
960,shown,b,a,1,0,a,Opposite,a,0,1,a,1,80,Western Springs,39.1875,36.575
961,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Mandoto,-18.375,-17.15
962,shown,b,a,1,0,a,Opposite,a,0,1,a,1,80,Pānrepatti,27.1875,28.775
963,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Kohtla-Järve,63.1125,66.825
964,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Hershey,42.8125,45.325
965,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Dezfūl,34.425,36.45
966,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Folkestone,47.9,44.7
967,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Xudat,39.0,36.4
968,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Cross Lanes,40.8125,43.225
969,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ewarton,17.0625,15.925
970,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Liaojiayuan,27.5625,25.725
971,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Westerland,51.475,48.05
972,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Dęblin,54.825,58.05
973,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Blytheville,33.6625,31.425
974,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Lavrentiya,69.7,73.8
975,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Kurşunlu,38.25,35.7
976,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Qo‘ng‘irot Shahri,45.7,48.4
977,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,San Fructuoso de Bagés,39.1875,36.575
978,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Montemurlo,41.1625,38.425
979,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Fortaleza dos Nogueiras,-7.3375,-7.775
980,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Khagam,29.0125,30.725
981,shown,b,a,1,0,a,Opposite,b,1,0,b,0,80,Valencia,8.8125,9.325
982,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Chalco,43.775,46.35
983,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Pyeongtaek,39.3125,41.625
984,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Urganch,44.1875,46.775
985,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Jessore,24.65,26.1
986,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Altınova,43.2375,45.775
987,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Najrīj,29.0625,27.125
988,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Zhongshan,37.0875,39.275
989,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ortakent,39.425,41.75
990,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Sanaur,28.4125,26.525
991,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Vilankulo,-20.625,-19.25
992,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Haldipur,13.4125,12.525
993,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Nuevo Ideal,23.3375,21.775
994,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Banning,31.7875,29.675
995,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Thatta,26.25,27.8
996,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Pharkia,24.2875,22.675
997,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,San Juan,12.9375,12.075
998,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Stara Zagora,45.05,47.7
999,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,West Auckland,51.1875,47.775
1000,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Cox’s Bāzār,20.0625,18.725
1001,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Carpina,-8.3875,-8.875
1002,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Bửu Long,11.675,12.35
1003,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Buzuluk,49.5,46.2
1004,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Mouzaïa,38.775,41.05
1005,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Cornedo Vicentino,42.75,39.9
1006,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Vembaditālam,12.2125,12.925
1007,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Bayat,37.975,35.45
1008,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Talne,45.8375,42.775
1009,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Ambatofotsy,-23.15,-24.5
1010,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Bāpaura,27.0,25.2
1011,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Peterlee,58.2125,61.625
1012,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Tierra Amarilla,-29.2125,-30.925
1013,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Mesetas,3.6125,3.825
1014,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Quakertown,42.9375,45.475
1015,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,San Pedro Sacatepéquez,13.775,12.85
1016,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Makamba,-4.3625,-4.625
1017,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Espera Feliz,-19.3125,-18.025
1018,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,La Plata,36.1,33.7
1019,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Fontenay-sous-Bois,45.8375,42.775
1020,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Tecoh,22.0,23.3
1021,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Comapa,20.3875,21.575
1022,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Pragatinagar,29.425,31.15
1023,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Kappeln,51.275,47.85
1024,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Celaya,21.7875,23.075
1025,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Saboeiro,-6.9125,-7.325
1026,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Abū Dīs,33.775,35.75
1027,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Monteroni di Lecce,37.7875,35.275
1028,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Douar Laouamra,29.8125,27.825
1029,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Bắc Ninh,22.525,23.85
1030,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,San Antonio,13.975,13.05
1031,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Siliancun,21.2875,19.875
1032,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Xiushui,25.5125,27.025
1033,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Gasparillo,10.95,11.6
1034,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Lugoj,42.85,40.0
1035,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ceadîr-Lunga,48.8875,51.775
1036,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Neustadt am Rübenberge,55.7875,59.075
1037,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Haymā’,21.2375,22.475
1038,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,San Anselmo,35.625,33.25
1039,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Toyohashi,32.625,30.45
1040,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Veszprém,50.0375,52.975
1041,shown,a,a,0,1,b,Opposite,a,0,1,a,0,80,Aerzen,48.75,45.5
1042,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Rio Grande City,28.05,29.7
1043,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Alwar,29.225,30.95
1044,shown,a,b,0,0,b,Opposite,a,0,0,a,0,80,Nāhan,28.6875,26.775
1045,shown,b,b,1,1,a,Opposite,b,1,1,b,0,80,Laranjal Paulista,-24.45,-25.9
1046,shown,a,b,0,0,b,Opposite,b,1,1,b,1,80,Zarzis,35.5875,37.675
1047,shown,b,b,1,1,a,Opposite,a,0,0,a,1,80,Savelugu,10.2,10.8
1048,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Acajutla,14.45,15.3
1049,shown,a,a,0,1,b,Opposite,b,1,0,b,1,80,Minto,41.1625,38.425
1050,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ban Pa Sak,17.8625,18.925
1051,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,The Nation / La Nation,48.225,51.05
1052,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Mealhada,37.875,35.35
1053,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Lower Pottsgrove,37.775,35.25
1054,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Bayugan,8.1625,7.625
1055,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Castel Volturno,38.4375,35.875
1056,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Zdzieszowice,47.25,44.1
1057,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tortolì,42.4,44.9
1058,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Svobodnyy,48.1875,44.975
1059,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Paraibuna,-24.8625,-26.325
1060,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Los Alamos,38.1375,40.375
1061,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tocaima,4.2125,3.925
1062,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Santa Barbara,15.0,14.0
1063,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Zamalkā,35.6,37.7
1064,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Qādiān,33.7875,35.775
1065,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Jiamusi,49.725,52.65
1066,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Marib,16.4625,17.425
1067,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Sidi Abdellah Ben Taazizt,31.875,29.75
1068,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,San José Tenango,17.0625,15.925
1069,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Chavuttahalli,11.625,10.85
1070,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Burton upon Trent,49.5,46.2
1071,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Corby,49.2125,45.925
1072,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Quyang,24.9375,23.275
1073,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Kwale,-4.4625,-4.725
1074,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Zschopau,53.9625,57.125
1075,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Lānjī,22.85,24.2
1076,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Mühlhausen,46.125,43.05
1077,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Zorgo,12.975,13.75
1078,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Southeast,43.9875,46.575
1079,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Jeumont,53.4375,56.575
1080,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Cockeysville,41.9625,44.425
1081,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Nāngloi Jāt,30.4875,32.275
1082,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Hockley,54.825,58.05
1083,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Bussolengo,42.65,39.8
1084,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Briceño,7.55,8.0
1085,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Biot,40.875,38.15
1086,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Nha Trang,12.975,13.75
1087,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Rocky River,44.0875,46.675
1088,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Mulukukú,12.375,11.55
1089,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Chulym,58.55,62.0
1090,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,80,Santa Rosa,-35.2875,-37.375
1091,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Nimmekal,18.2875,19.375
1092,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Fukuyoshi,35.8,37.9
1093,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Kaspiyskiy,48.2375,51.075
1094,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tumbao,7.55,8.0
1095,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Cairo Montenotte,41.625,38.85
1096,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Divnoye,48.775,51.65
1097,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Caçapava,-24.55,-26.0
1098,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Hikari,31.875,29.75
1099,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Vohburg an der Donau,51.85,54.9
1100,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Bicas,-23.0625,-24.425
1101,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Kanbara,32.9125,30.725
1102,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Gyapekurom,7.125,6.65
1103,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Thāthūpur,24.375,22.75
1104,hidden,b,a,1,0,a,Opposite,a,0,1,a,1,80,Ampasimazava,-16.5875,-15.475
1105,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Spittal an der Drau,49.725,52.65
1106,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Walthamstow,54.825,58.05
1107,hidden,b,a,1,0,a,Opposite,a,0,1,a,1,80,Sihecun,21.0875,19.675
1108,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Frankfort,44.0875,46.675
1109,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,80,Higüey,19.7625,20.925
1110,hidden,b,a,1,0,a,Opposite,a,0,1,a,1,80,Western Springs,39.1875,36.575
1111,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Mandoto,-18.375,-17.15
1112,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Pānrepatti,27.1875,28.775
1113,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Kohtla-Järve,63.1125,66.825
1114,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Hershey,42.8125,45.325
1115,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Dezfūl,34.425,36.45
1116,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Folkestone,47.9,44.7
1117,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Xudat,39.0,36.4
1118,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,80,Cross Lanes,40.8125,43.225
1119,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ewarton,17.0625,15.925
1120,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Liaojiayuan,27.5625,25.725
1121,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Westerland,51.475,48.05
1122,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Dęblin,54.825,58.05
1123,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Blytheville,33.6625,31.425
1124,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Lavrentiya,69.7,73.8
1125,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Kurşunlu,38.25,35.7
1126,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Qo‘ng‘irot Shahri,45.7,48.4
1127,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,San Fructuoso de Bagés,39.1875,36.575
1128,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,80,Montemurlo,41.1625,38.425
1129,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Fortaleza dos Nogueiras,-7.3375,-7.775
1130,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,80,Khagam,29.0125,30.725
1131,hidden,b,a,1,0,a,Opposite,a,0,1,a,1,80,Valencia,8.8125,9.325
1132,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Chalco,43.775,46.35
1133,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Pyeongtaek,39.3125,41.625
1134,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Urganch,44.1875,46.775
1135,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Jessore,24.65,26.1
1136,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Altınova,43.2375,45.775
1137,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Najrīj,29.0625,27.125
1138,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Zhongshan,37.0875,39.275
1139,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Ortakent,39.425,41.75
1140,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,80,Sanaur,28.4125,26.525
1141,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Vilankulo,-20.625,-19.25
1142,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Haldipur,13.4125,12.525
1143,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Nuevo Ideal,23.3375,21.775
1144,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Banning,31.7875,29.675
1145,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Thatta,26.25,27.8
1146,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Pharkia,24.2875,22.675
1147,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,San Juan,12.9375,12.075
1148,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Stara Zagora,45.05,47.7
1149,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,West Auckland,51.1875,47.775
1150,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Cox’s Bāzār,20.0625,18.725
1151,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Carpina,-8.3875,-8.875
1152,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Bửu Long,11.675,12.35
1153,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Buzuluk,49.5,46.2
1154,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Mouzaïa,38.775,41.05
1155,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Cornedo Vicentino,42.75,39.9
1156,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Vembaditālam,12.2125,12.925
1157,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Bayat,37.975,35.45
1158,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Talne,45.8375,42.775
1159,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Ambatofotsy,-23.15,-24.5
1160,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Bāpaura,27.0,25.2
1161,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Peterlee,58.2125,61.625
1162,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tierra Amarilla,-29.2125,-30.925
1163,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Mesetas,3.6125,3.825
1164,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Quakertown,42.9375,45.475
1165,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,San Pedro Sacatepéquez,13.775,12.85
1166,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Makamba,-4.3625,-4.625
1167,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Espera Feliz,-19.3125,-18.025
1168,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,La Plata,36.1,33.7
1169,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Fontenay-sous-Bois,45.8375,42.775
1170,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Tecoh,22.0,23.3
1171,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Comapa,20.3875,21.575
1172,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Pragatinagar,29.425,31.15
1173,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Kappeln,51.275,47.85
1174,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Celaya,21.7875,23.075
1175,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,80,Saboeiro,-6.9125,-7.325
1176,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,80,Abū Dīs,33.775,35.75
1177,hidden,a,b,0,0,b,Opposite,b,1,1,b,1,80,Monteroni di Lecce,37.7875,35.275
1178,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,80,Douar Laouamra,29.8125,27.825
1179,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,80,Bắc Ninh,22.525,23.85
